"","Control_1h_vs_CAZSAM_1h.logFC","Control_1h_vs_CAZSAM_1h.AveExpr","Control_1h_vs_CAZSAM_1h.t","Control_1h_vs_CAZSAM_1h.P.Value","Control_1h_vs_CAZSAM_1h.adj.P.Val","Control_1h_vs_CAZSAM_1h.B","Control_3h_vs_CAZSAM_3h.logFC","Control_3h_vs_CAZSAM_3h.AveExpr","Control_3h_vs_CAZSAM_3h.t","Control_3h_vs_CAZSAM_3h.P.Value","Control_3h_vs_CAZSAM_3h.adj.P.Val","Control_3h_vs_CAZSAM_3h.B","Control_6h_vs_CAZSAM_6h.logFC","Control_6h_vs_CAZSAM_6h.AveExpr","Control_6h_vs_CAZSAM_6h.t","Control_6h_vs_CAZSAM_6h.P.Value","Control_6h_vs_CAZSAM_6h.adj.P.Val","Control_6h_vs_CAZSAM_6h.B","Geneid","Chr","Start","End","Strand","Length","X5_LCH3194_L7.sorted.bam","X6_LCH3195_L7.sorted.bam","sample4.sorted.bam","X10_LCH3199_L7.sorted.bam","X11_LCH3200_L7.sorted.bam","X12_LCH3201_L7.sorted.bam","X17_LCH3206_L7.sorted.bam","X18_LCH3207_L7.sorted.bam","sample16.sorted.bam","X1_LCH3190_L7.sorted.bam","X2_LCH3191_L7.sorted.bam","X3_LCH3192_L7.sorted.bam","X7_LCH3196_L7.sorted.bam","X8_LCH3197_L7.sorted.bam","X9_LCH3198_L7.sorted.bam","X14_LCH3203_L7.sorted.bam","sample13.sorted.bam","sample15.sorted.bam"
"3090",0.063963595399799,7.8726701588988,0.582186272593699,0.566745952351549,0.818768647717568,-7.1590759427999,-0.166317037085284,7.8726701588988,-1.63471837118753,0.117266361730616,0.242437813331362,-6.53895435505637,0.0882819017519942,7.8726701588988,0.903713405650163,0.376572924829846,0.450628068575648,-7.64874197852623,"KPMAK6_03151","contig00010","105455","107188","-","1734",675,794,714,1414,1099,996,1711,1806,1246,765,821,720,1011,1230,1228,1705,1399,1532
"3091",0.00177012220784434,5.30190870386972,0.0123821850154081,0.99023958488515,0.996716218845665,-7.01929399035963,-0.18282298923662,5.30190870386972,-1.16242346817262,0.258326337274593,0.431643042388773,-6.68274258187653,0.173671721371814,5.30190870386972,1.0171946445705,0.320835012481418,0.393492118827188,-6.92976966680026,"KPMAK6_03152","contig00010","107424","107993","+","570",216,261,203,159,213,178,178,174,114,281,262,211,140,228,188,136,133,158
"3092",-0.107064338741576,7.43820772713427,-0.937405924382209,0.359388366413169,0.673149264992917,-6.91181432041522,-0.873943088426334,7.43820772713427,-7.9445846920884,1.03856746030876e-07,2.01956215923083e-06,7.26486189601407,-1.2326045977973,7.43820772713427,-9.69546130570918,3.91734018526792e-09,2.80699129163323e-08,10.6126241868808,"KPMAK6_03153","contig00010","108070","108813","+","744",736,991,664,815,887,871,395,429,296,805,1029,993,1402,1451,1327,1022,867,843
"3093",0.118096566569769,7.26496682005677,1.17901290376762,0.251803999934945,0.568371520128255,-6.58129776692438,0.08279134153873,7.26496682005677,0.856034463277205,0.401806199530874,0.58267870113002,-7.38412835240695,0.624705664525555,7.26496682005677,6.81633448180563,1.06280591378414e-06,4.42176692967401e-06,4.74195075885117,"KPMAK6_03154","contig00010","108895","109899","-","1005",566,600,593,821,807,654,1299,1187,917,609,644,539,607,717,583,819,743,725
"3094",-0.117160120162287,6.62807858071202,-1.00450301875485,0.326766200314105,0.649323266961072,-6.6657033404939,-0.000771805610452425,6.62807858071202,-0.00692953594249085,0.994537604489402,0.996022265962795,-7.66757901161116,0.083029149306391,6.62807858071202,0.773576454018024,0.447949942207155,0.521959908776769,-7.5690412376157,"KPMAK6_03155","contig00010","109896","110639","-","744",366,417,312,575,462,462,707,559,405,442,469,397,407,481,438,522,482,618
"3095",0.459111712336005,5.33205949828346,3.37844060738473,0.0028887358540705,0.031770174854091,-2.27418295386386,0.304315911531631,5.33205949828346,2.17052580646117,0.0417876153660044,0.11069799193946,-5.18231787324549,-0.153526423596139,5.33205949828346,-0.995709040302766,0.330920504748825,0.404543577651843,-6.97003248217502,"KPMAK6_03156","contig00010","110679","111074","-","396",231,249,250,261,214,242,175,163,102,207,229,154,137,218,164,175,143,187
"3096",-0.0915242106162202,6.39199607549075,-0.875584714492148,0.391330214499493,0.702650555601207,-6.8020808873996,-0.455319169387254,6.39199607549075,-4.3683500892358,0.000278784059804291,0.0017377863518811,-0.578531170959161,-0.298639339604221,6.39199607549075,-2.698936319089,0.0135684294124824,0.0240177310873328,-4.48977932038073,"KPMAK6_03157","contig00010","111127","111945","-","819",357,426,380,366,369,420,333,324,264,409,533,430,489,439,478,406,352,419
"3097",-0.0795656850957096,6.38229476822455,-0.707003293497995,0.487469280917763,0.770539567065281,-6.95812045440871,-0.107653545356582,6.38229476822455,-0.926242909449316,0.36502249315764,0.545855592303442,-7.18647784288767,0.880618830280708,6.38229476822455,7.07041831851112,6.20202272461129e-07,2.73857708493858e-06,5.53224453850179,"KPMAK6_03158","contig00010","111942","112508","-","567",391,449,421,359,426,459,458,488,381,457,580,439,378,487,327,255,233,259
"3098",0.00494779697477377,9.43838084357147,0.0705445568586406,0.944439180825422,0.986105571637111,-7.5208147718408,0.0516831696843667,9.43838084357147,0.737621607659695,0.469046661165599,0.645678511056115,-7.68653265359025,0.409579815829813,9.43838084357147,5.95161468123938,7.07470558446813e-06,2.47200161926045e-05,2.63815824177786,"KPMAK6_03159","contig00010","112776","114563","+","1788",2710,3088,2888,3635,3288,3049,4894,4577,3349,2982,3484,3094,2601,3198,2737,3330,3030,3615
"3099",0.166896126027346,6.34847393945612,1.5352876375823,0.139898602513677,0.425885308956837,-6.02708347099675,0.276766213632223,6.34847393945612,2.39574391396411,0.0261559767484097,0.0761688156314243,-4.9250745504352,1.30464251227316,6.34847393945612,11.6311094400704,1.59723302987061e-10,1.72135535568586e-09,13.9845709199019,"KPMAK6_03160","contig00010","114565","115008","+","444",401,510,347,400,453,341,677,689,513,386,448,395,275,307,287,266,237,285
"3100",0.0656725863882546,7.17969361504215,0.652609417621838,0.521209947207199,0.793569868556323,-7.0762780652997,0.117542824754619,7.17969361504215,1.18784926077922,0.248380595330277,0.419860993744126,-7.04170536944114,1.24586631878247,7.17969361504215,12.6360527041169,3.53164523407722e-11,4.63431295141625e-10,15.4159860412328,"KPMAK6_03161","contig00010","115036","115776","+","741",567,696,572,694,784,777,1214,1301,905,659,701,576,513,726,613,505,435,553
"3101",0.168500891638375,7.30625332960695,1.19212753029389,0.246735709943868,0.563947547859561,-6.57891511791196,0.140823812901527,7.30625332960695,1.02367424376331,0.317836192552547,0.49530396208755,-7.23102608039037,1.72563713646605,7.30625332960695,12.8310843407073,2.66372682604557e-11,3.6563227302779e-10,15.68384753407,"KPMAK6_03162","contig00010","115811","116332","+","522",540,700,662,880,859,657,1920,1886,1249,554,692,621,649,765,518,439,466,694
"3102",0.208282399444077,6.1947548889387,1.56132044002952,0.133648600771344,0.4143801503985,-5.92780299394091,-0.32118024281589,6.1947548889387,-2.48735508296867,0.0215120884727798,0.0654138123702036,-4.77358740229356,0.041906996375153,6.1947548889387,0.313934726264957,0.756721007274488,0.800891667529517,-7.69104598629445,"KPMAK6_03163","contig00010","116412","117023","+","612",351,323,347,394,343,324,398,378,235,330,348,296,361,447,368,352,256,413
"3103",-0.0233913831089447,6.44336349199034,-0.172170893813109,0.864979897888111,0.961148470386231,-7.19367759711844,-0.0828664067379545,6.44336349199034,-0.592931826391525,0.559667083440704,0.720063071514023,-7.44117505469969,0.111052052075496,6.44336349199034,0.789309378896916,0.438903409326734,0.511974483342008,-7.4688434912495,"KPMAK6_03164","contig00010","117032","118042","+","1011",400,389,465,405,458,375,422,490,299,461,476,465,392,415,354,368,317,479
"3104",-0.0892500107860617,5.2384958797939,-0.521688883139409,0.6074395433572,0.845744459118,-6.64035653959625,-0.0750622549137479,5.2384958797939,-0.547552815207617,0.589870680959244,0.742805242775285,-7.28577494043165,-0.784913753072825,5.2384958797939,-5.38346221107531,2.57952444067746e-05,8.02568560760342e-05,1.89791368287268,"KPMAK6_03165","contig00010","118106","118891","-","786",105,138,109,253,221,224,178,137,130,118,177,121,186,268,202,332,224,247
"3105",-0.312098460698968,6.73530578377877,-2.16411825909637,0.0423369583280298,0.211961245659082,-4.9615117144865,-0.322838690873836,6.73530578377877,-2.57602976077937,0.0177607072907719,0.0568745322372152,-4.73223619265922,-1.21152203221798,6.73530578377877,-9.03955121739451,1.277682911258e-08,8.04850256422733e-08,9.41404755733058,"KPMAK6_03166","contig00010","118891","119643","-","753",290,418,269,658,562,590,434,316,285,349,577,417,660,620,734,834,805,831
"3106",0.0266604090106695,6.56813659474756,0.271786381639088,0.788485872162776,0.93346750771413,-7.21575283266655,-0.103915714931132,6.56813659474756,-1.00841122064364,0.324931676479034,0.502857066800166,-7.12857357008198,-0.608890800556592,6.56813659474756,-5.68958592758453,1.27921876272959e-05,4.2673735855604e-05,2.39465450240614,"KPMAK6_03167","contig00010","119722","120666","+","945",470,570,479,491,406,442,338,321,272,523,678,456,354,454,474,514,441,521
"3107",-0.13025651613748,8.23616012287356,-1.43056440961633,0.167518604478691,0.4681418252867,-6.43689051349679,-0.163063989776453,8.23616012287356,-1.73247939999717,0.098104061972784,0.211540578789848,-6.39959466138751,-0.349500357287909,8.23616012287356,-3.76697988003633,0.00115979617603966,0.00259143466977722,-2.39971732442843,"KPMAK6_03168","contig00010","120682","122001","+","1320",1321,1605,1509,1374,1171,1237,1459,1179,1055,1639,2118,1619,1177,1281,1293,1631,1319,1974
"3108",0.0353220227049249,6.10127251380438,0.270775913758794,0.789252315726089,0.933499562343706,-7.09396742409675,-0.136359796635962,6.10127251380438,-1.03618218896698,0.312103329406613,0.490190134377434,-7.01843027701339,0.262882067704459,6.10127251380438,1.95108103012241,0.0647515583319258,0.0972088429559288,-5.88775677930234,"KPMAK6_03169","contig00010","122119","123093","+","975",339,307,329,351,338,307,379,300,308,345,355,349,292,332,349,322,234,299
"3109",-0.0373208092109891,10.8587211236779,-0.407430239476388,0.687886146888185,0.886406950864078,-7.55443714347094,-0.213129345976661,10.8587211236779,-2.30624741429248,0.0315757890596953,0.0878979563710501,-5.59739126908848,0.482557775266113,10.8587211236779,4.87911578533971,8.34683777530611e-05,0.000235102548782976,0.108926220204605,"KPMAK6_03170","contig00010","123134","124576","-","1443",10737,13188,11174,10152,11658,11115,6690,6108,4289,12468,15024,12263,12371,12313,9357,4437,4094,4045
"3110",-0.202678523438741,7.1727378820545,-2.42378466389861,0.0246439468807757,0.149758957389365,-4.71234881254618,-0.164327763160039,7.1727378820545,-1.81008420881369,0.0848657764653852,0.191859571309908,-6.18130689121471,-0.205092938360687,7.1727378820545,-1.89999987691582,0.0714926631314501,0.106112036235203,-6.03219658212386,"KPMAK6_03171","contig00010","124702","125589","-","888",886,1200,1039,710,740,743,385,378,258,1315,1546,1113,701,853,636,425,362,430
"3111",0.00768691956787926,9.18502846228934,0.104139732347771,0.918063610056473,0.980351650452267,-7.5315004713034,-0.0146761456333824,9.18502846228934,-0.194636470561816,0.84758029805713,0.914042047354611,-7.93940849110286,0.290080908190221,9.18502846228934,3.73000945282073,0.00126561995678869,0.00279991026714134,-2.53302409684023,"KPMAK6_03172","contig00010","125927","127402","+","1476",3190,3581,3319,2925,3086,2889,2584,2363,1869,3534,4298,3291,2552,3191,2291,1879,1754,2154
"3112",0.213265838335248,6.09619493787722,2.19078186993218,0.0400933248573592,0.204544557518486,-4.94947454653266,0.443405423225022,6.09619493787722,4.28282353014847,0.000341473288303389,0.00206303046732537,-0.723047796701363,0.46447910433464,6.09619493787722,3.89899923611432,0.000848658080456163,0.00195566677449902,-1.65953868700134,"KPMAK6_03173","contig00010","127625","129436","+","1812",429,465,410,408,480,416,302,286,198,390,486,369,282,318,250,203,171,215
"3113",-0.0324407597445155,7.78562430805304,-0.342529573709291,0.735415457764462,0.907026997423358,-7.34031396405348,0.0116650025885665,7.78562430805304,0.123546333034665,0.902869495793634,0.94585682324729,-7.83958951556002,0.284812132514994,7.78562430805304,2.9303511661471,0.00809063519460377,0.0151034570745873,-4.2331275371864,"KPMAK6_03174","contig00010","129475","130116","+","642",965,1181,936,1197,1245,1103,1170,1115,774,1078,1301,1096,1146,1103,885,844,765,988
"3114",-0.189082750440032,3.80793713798843,-0.709807418345853,0.485764788990256,0.768829142586466,-6.05628975630149,-0.513005973989896,3.80793713798843,-2.46196822384463,0.0227154162349546,0.0684523520117919,-4.22674654530177,-0.873358296101719,3.80793713798843,-4.57444063274091,0.000171135135418546,0.000456502123156729,0.274666387791287,"KPMAK6_03175","contig00010","130174","131352","-","1179",45,31,37,69,77,50,81,62,59,42,49,49,77,81,88,146,124,116
"3115",0.0208513698304684,3.35454750569797,0.0564902545917241,0.955494461537443,0.987709782628879,-6.40349058999414,-0.0349297538517161,3.35454750569797,-0.0895815491349195,0.929483196178538,0.960442108950754,-6.78298523610403,-0.265288688143683,3.35454750569797,-0.680246562095196,0.503906665930942,0.575611884062172,-6.7209740774834,"KPMAK6_03176","contig00010","131497","131844","+","348",40,67,45,78,29,47,34,32,66,51,71,43,66,31,42,37,69,50
"3116",0.906971490213953,6.94975068667288,7.65589237166218,1.85271986112508e-07,1.3258063326211e-05,7.10722516269726,2.60256008399994,6.94975068667288,17.0476298925056,1.23101968452053e-13,2.00208565055203e-11,21.4133259012586,2.87292944738921,6.94975068667288,21.5991254609158,1.19460421392422e-15,7.72462748931481e-14,26.0096972695261,"KPMAK6_03177","contig00010","131984","132643","+","660",943,927,959,1133,1063,1059,1855,1674,1699,547,666,462,140,177,158,291,253,207
"3117",-0.0390578023095127,8.23199168921987,-0.364358951772094,0.719295596937327,0.899245159273849,-7.37125934719377,-0.294207031530869,8.23199168921987,-2.77779344105671,0.0113924323087711,0.0390533564575548,-4.46444477043107,-0.0687194656217365,8.23199168921987,-0.631131321936268,0.534880925917843,0.603469819087883,-7.83473231525992,"KPMAK6_03178","contig00010","132797","134824","+","2028",1182,1626,1245,1418,1547,1535,1330,1099,1230,1482,1725,1369,1525,1883,1500,1340,1379,1265
"3118",-0.119164349551857,7.2853370947162,-0.997230588573567,0.330199106200046,0.649601882385761,-6.81811004161933,-0.457647740040101,7.2853370947162,-3.99140841512142,0.000681744412877679,0.00372219965810224,-1.63307774835514,-0.951502655867272,7.2853370947162,-7.62687669195561,1.96491309934031e-07,9.63076584854743e-07,6.55820306119667,"KPMAK6_03179","contig00010","134828","135487","-","660",620,744,606,818,798,781,469,486,374,697,885,783,950,944,1030,798,732,1189
"3119",0.0371440557819858,5.75996078085955,0.243028809631509,0.810381615411988,0.941207126145021,-6.99160605675548,-0.237171559700814,5.75996078085955,-1.7168063960543,0.100982965076424,0.216184911673381,-6.12468513564931,-0.844450053196598,5.75996078085955,-5.18692357675795,4.06614066359026e-05,0.000121037032398718,1.41829447527632,"KPMAK6_03180","contig00010","135566","135796","-","231",193,278,225,337,340,284,209,193,87,260,254,234,331,343,329,309,259,313
"3120",-0.00346809025914041,7.21012828201089,-0.0347120942397189,0.972642776421998,0.991082940427933,-7.39694297694328,-0.0530888183683151,7.21012828201089,-0.489137989987575,0.629900725956308,0.771605763276091,-7.63349728721992,-0.171243472888348,7.21012828201089,-1.44025245686042,0.164790898278276,0.221940464506777,-6.80571195822895,"KPMAK6_03181","contig00010","135909","136283","+","375",891,1205,949,729,698,703,531,466,323,1112,1246,1000,650,690,621,458,424,674
"3121",0.0300329462065108,7.26498448140197,0.335767474472036,0.74043483169776,0.907796562655898,-7.33770681975703,0.107095776901403,7.26498448140197,1.09191324170185,0.287451459095323,0.462178544327322,-7.14100066724319,-0.0322511391795377,7.26498448140197,-0.316525069527618,0.754782484299324,0.799786296788642,-7.83042946829158,"KPMAK6_03182","contig00010","136287","137156","+","870",950,1152,944,792,696,672,679,566,394,970,1271,1058,583,618,575,569,484,677
"3122",0.0799720050950734,5.76924963273978,0.722356558578536,0.478179353528471,0.766964340535589,-6.88642006818827,0.28779680613232,5.76924963273978,2.25249154145384,0.0353102725030632,0.0965903325810094,-5.08496257873657,-0.0550997559700521,5.76924963273978,-0.405861506811706,0.689020463885746,0.74676349549168,-7.48122545353932,"KPMAK6_03183","contig00010","137173","137511","+","339",348,345,380,294,261,276,219,183,167,390,447,291,180,222,202,202,187,224
"3123",0.387687516090813,3.49513833750573,1.61610218055547,0.121252844796041,0.393250245254431,-5.14331104981062,0.726227557624942,3.49513833750573,3.14977546294192,0.0049054601975713,0.0197062910781177,-2.67833181826878,1.27965574619586,3.49513833750573,5.09129851867139,5.08012317256822e-05,0.00014907064552856,1.72593285213943,"KPMAK6_03184","contig00010","137814","138005","-","192",55,55,56,94,68,76,100,69,63,36,57,48,56,36,38,38,30,30
"3124",-0.0873784303420635,10.6485324996221,-1.20938298819232,0.24018458669779,0.556882408511216,-6.8631142020257,0.0825806749014664,10.6485324996221,1.14035306353905,0.267197405935088,0.440703281393245,-7.3827644657963,0.42450681674298,10.6485324996221,5.86887298043883,8.52258423690272e-06,2.93021842405233e-05,2.39105888051109,"KPMAK6_03185","contig00010","138395","139405","-","1011",6609,8010,6674,9281,7812,7428,9617,8813,7420,7771,9388,7804,6380,6910,7176,6546,6442,7012
"3125",-0.0866977292397246,5.64539323654075,-0.648506420066898,0.523806540804832,0.795139435385055,-6.96110155454509,0.179115274648717,5.64539323654075,1.09865785999598,0.284566353868955,0.459466793385885,-6.80997339790571,-1.12291342469728,5.64539323654075,-5.88573297246975,8.20476759998231e-06,2.82275562237853e-05,3.16020683570724,"KPMAK6_03186","contig00010","139520","140173","+","654",357,437,311,243,275,210,125,139,58,396,491,404,205,180,185,209,225,274
"3126",0.0102116690455145,2.98373727314318,0.0440126805587239,0.965317254162589,0.989670532421732,-6.42680523154022,-0.0771228674111919,2.98373727314318,-0.311169108287511,0.758792515864852,0.862010755323459,-6.74908197719739,-2.14076767252524,2.98373727314318,-5.15856955027556,4.34328479425236e-05,0.00012852429211559,2.17112748587878,"KPMAK6_03187","contig00010","140170","140361","-","192",59,53,44,62,37,50,9,7,11,59,52,61,40,51,46,37,36,53
"3127",0.34116423265945,6.46593142032882,2.78481917598145,0.0112155694470766,0.0859913731749428,-3.69090712240185,0.0311945913619942,6.46593142032882,0.315362610133756,0.75565222424319,0.859446687358785,-7.7199734986617,-1.88297501058145,6.46593142032882,-14.1709986982106,4.18708316306569e-12,7.41652651358863e-11,17.7966276825512,"KPMAK6_03188","contig00010","140459","140698","-","240",285,412,345,756,855,738,159,173,140,298,371,241,676,744,618,578,624,607
"3128",0.371723503307949,5.51192428628544,1.5168846915928,0.144460983774623,0.43459758964036,-5.57507919040678,-0.0738085028605209,5.51192428628544,-0.436571348162833,0.666954375470426,0.800251234683511,-7.41101077838631,-0.628006785399419,5.51192428628544,-3.95669994486018,0.000740213090839927,0.00172128408082231,-1.65369613492785,"KPMAK6_03189","contig00010","140814","142202","-","1389",70,134,150,337,285,238,257,357,217,82,114,95,287,278,235,487,393,437
"3129",0.0505245561760272,7.7621677949679,0.631638763368857,0.534555707377987,0.79982171215435,-7.16066604018526,-0.193489017097034,7.7621677949679,-2.52228630476795,0.0199534944934648,0.0620094991004203,-4.94960069724756,0.043868999959181,7.7621677949679,0.565827149121467,0.577610697722139,0.644900481521681,-7.84817756210482,"KPMAK6_03190","contig00010","142371","145004","-","2634",779,966,830,1235,1107,1050,1140,1089,948,925,1026,797,1093,1281,1067,1144,991,1072
"3130",-0.25582513500326,6.16646232275438,-1.86077270490817,0.0770811616321243,0.303072962988726,-5.37978942756441,0.0236042152657978,6.16646232275438,0.197536398420197,0.845339905719875,0.913232115327819,-7.60570519757278,-0.301923571874463,6.16646232275438,-2.46339164927538,0.0226463180483607,0.0379702558467829,-4.99070334564183,"KPMAK6_03191","contig00010","144973","146256","-","1284",246,224,207,514,382,406,361,348,278,258,362,273,403,366,363,473,365,429
"3131",-0.0064829742636352,6.22663757816244,-0.0643355854801587,0.949321950248823,0.986941872067792,-7.23928315535205,-0.0570487335931871,6.22663757816244,-0.504157023031603,0.619489579826657,0.763957763786014,-7.43635283847225,0.357241930884208,6.22663757816244,2.93601911973935,0.00798764614877137,0.0149319738350595,-3.90263220926639,"KPMAK6_03192","contig00010","146332","146886","+","555",416,546,465,330,343,362,366,285,238,521,561,498,290,353,312,209,248,263
"3132",0.040690346306711,9.1581036276674,0.473402434917471,0.64089388813719,0.862466011696853,-7.35511144737197,-0.0930482042293033,9.1581036276674,-1.12133384780119,0.275020857071653,0.449189573920744,-7.31091484100298,0.397297749109882,9.1581036276674,5.00619506531655,6.1971870417063e-05,0.000178818832542138,0.423030166947418,"KPMAK6_03193","contig00010","146984","147661","+","678",1656,1868,1809,2886,2542,2468,5328,4914,3830,1807,2219,1717,2311,2668,2482,3379,3252,4538
"3133",0.21517309990374,8.6684365977509,2.57685651926564,0.0177288138867432,0.120856544714804,-4.44828649812271,0.142494334876201,8.6684365977509,1.74561639056053,0.0957454843571303,0.20840174274266,-6.4328844837832,0.272136668713468,8.6684365977509,3.38917680108177,0.00281733417836204,0.00576463306720131,-3.32852094482399,"KPMAK6_03194","contig00010","147681","149729","+","2049",1515,1714,1689,2475,2061,2002,2652,2639,2053,1531,1735,1416,1540,2030,1688,2315,1925,2081
"3134",0.573082114849798,9.581358092021,6.43821383230252,2.40652368117173e-06,0.000106742252866518,4.31973336136781,1.19552587495165,9.581358092021,13.365728587152,1.25056247865203e-11,8.60483182426336e-10,16.4528002847599,2.30051131474303,9.581358092021,25.6607768943625,3.85181999291599e-17,4.92207569094764e-15,29.3774489285907,"KPMAK6_03195","contig00010","149965","150849","+","885",3940,4531,3924,5868,5712,5466,8959,7984,7470,2951,3761,2563,2206,2553,1881,1685,1802,1673
"3135",-0.0820031106923809,4.72445548867266,-0.537204404474472,0.596869972171773,0.838806268825846,-6.60364266778083,0.285958818929512,4.72445548867266,1.7778266281791,0.0901679444655082,0.200137038025799,-5.6085693855413,-0.0786969327336404,4.72445548867266,-0.576203766147375,0.570706952414108,0.637988796835351,-7.30355886196407,"KPMAK6_03196","contig00010","150915","152285","-","1371",93,139,98,114,143,115,163,170,113,125,140,119,82,103,84,176,156,156
"3136",0.129673498785881,7.6635516460091,1.27153021006912,0.217679943608389,0.533402243264695,-6.59219587675545,-0.307253476610018,7.6635516460091,-3.13548701172102,0.00506921603571711,0.0202730867836764,-3.68011659345532,-0.467524830203243,7.6635516460091,-3.93436326893485,0.000780453560812379,0.00180616733896401,-1.82550009600173,"KPMAK6_03197","contig00010","152463","153254","+","792",1061,1324,965,1345,1358,1522,497,463,372,1104,1399,896,1483,1697,1454,721,622,577
"3137",0.321348698860796,5.24895746918843,2.34309221427583,0.0292298706081813,0.166208560710161,-4.35391135588702,-0.0286020129489,5.24895746918843,-0.245379784399692,0.80858533953755,0.890650584754517,-7.44756171817852,-0.776543059755997,5.24895746918843,-5.31328395800024,3.03344688595959e-05,9.25410549385672e-05,1.84896927816968,"KPMAK6_03198","contig00010","153311","153550","-","240",184,178,152,297,235,260,107,120,93,137,176,140,241,254,220,197,187,185
"3138",1.18029630415766,0.226322152008702,1.48037731100475,0.153873967771185,0.448096356499159,-4.55763951326948,-0.984562280952184,0.226322152008702,-1.72230342941827,0.0999651132003755,0.214519297299646,-4.75520590157315,-1.61435725307544,0.226322152008702,-1.64114413868516,0.115916231404203,0.163029982690345,-4.59335370734775,"KPMAK6_03199","contig00011","160","495","+","336",7,6,8,6,10,9,0,3,2,2,10,1,14,17,13,9,9,1
"3139",0.224404890201819,1.93475873340345,0.487956995949163,0.630722784964455,0.859688913535658,-5.63722273728372,0.0850203689538138,1.93475873340345,0.287618000995018,0.776506715540702,0.871146678466755,-6.54945624199158,-1.76906160560771,1.93475873340345,-4.15237594891879,0.000465350687587892,0.00112857530062549,-0.0734276754873004,"KPMAK6_03200","contig00011","538","1644","+","1107",18,10,9,34,31,34,13,5,8,9,13,11,21,38,25,39,29,24
"3140",-0.58668196506823,4.59978125087459,-2.55553197428698,0.0185688952658432,0.124108668607448,-3.72229903510015,-0.51906526089008,4.59978125087459,-2.71699502193591,0.0130377887335206,0.043788368043057,-3.97179225088874,-0.811484682210986,4.59978125087459,-3.84158342796448,0.000972225087353925,0.00220538125267477,-1.52987141794046,"KPMAK6_03201","contig00011","1850","2470","+","621",58,75,84,146,91,144,79,118,63,112,139,107,160,166,149,132,135,204
"3141",-0.457506377082605,3.48294370663545,-1.5717495572984,0.131210656685034,0.410070848392861,-5.1845833104642,-0.0226545696490574,3.48294370663545,-0.0958531376187682,0.924561636861225,0.959234932347612,-7.00782667837407,-1.53223814354825,3.48294370663545,-4.42820173617683,0.000241914957701915,0.000621988443177511,0.296866326605022,"KPMAK6_03202","contig00011","2528","3736","-","1209",36,50,34,103,62,82,18,27,21,41,75,71,69,69,82,91,57,54
"3142",-0.458208885188552,3.82746193773874,-1.80535305480696,0.0856261008107201,0.323858550423633,-4.83372668631957,-0.164152492618386,3.82746193773874,-0.910142847048929,0.373252218339871,0.554454651489092,-6.72246748100281,-1.41829734232975,3.82746193773874,-5.72137108774951,1.19004452300015e-05,3.9968516614154e-05,3.14004622132006,"KPMAK6_03203","contig00011","3840","4742","+","903",42,41,36,122,116,82,34,30,39,74,65,45,105,105,105,95,98,90
"3143",-0.325227395889468,4.68632480160204,-1.99777441780836,0.0590884042653453,0.25872410024048,-4.85062253884378,-0.352579779163646,4.68632480160204,-2.62646620077509,0.0159107180531065,0.051942106928846,-4.26059833667777,-1.29645210894162,4.68632480160204,-6.76576183183557,1.18428562979206e-06,4.90058671942483e-06,5.32685757205857,"KPMAK6_03204","contig00011","4784","5671","-","888",95,113,84,209,158,152,65,45,50,115,158,132,191,208,185,146,134,127
"3144",0.138552321719309,1.57074507817608,0.296384191226338,0.769897950413158,0.923467256100822,-5.85249998793103,0.180281633024574,1.57074507817608,0.428828102710176,0.672490058143761,0.80491840813059,-6.32642497944848,-1.80071488303068,1.57074507817608,-2.61561414670326,0.0162927326044219,0.0282438940206499,-3.18552214407216,"KPMAK6_03205","contig00011","5835","6626","+","792",14,16,20,33,22,18,3,5,3,15,25,11,26,32,7,16,9,19
"3145",-0.135776967415913,3.25641279990462,-0.500256474345528,0.622185679903187,0.854322158665925,-6.1522487252343,-0.185389326025998,3.25641279990462,-0.845979679497249,0.407263808382839,0.588209058016873,-6.55815473457548,-1.33101148329813,3.25641279990462,-4.5230092416511,0.000193272276668259,0.000508476621999287,0.520015032694908,"KPMAK6_03206","contig00011","6731","7159","-","429",36,27,46,62,58,66,25,21,21,31,51,48,65,61,62,59,65,54
"3146",-0.50025076408635,3.53784684743993,-1.6418078914705,0.115777519325626,0.38360371971359,-4.95468790086991,-0.36208153983434,3.53784684743993,-1.71457303250509,0.101399028695154,0.216816170122267,-5.59555569469138,-1.47223427826982,3.53784684743993,-5.69277073644229,1.26998412344793e-05,4.24144666493159e-05,3.07980353072666,"KPMAK6_03207","contig00011","7272","8414","-","1143",18,42,29,76,83,64,30,31,40,60,44,35,75,89,90,85,93,108
"3147",-0.23527606354972,3.64848693611807,-0.758909638175922,0.45648513609693,0.75099751479233,-6.00743059201684,-0.503957426977937,3.64848693611807,-2.19866849677352,0.0394507451421605,0.105866074588988,-4.77078865116827,-2.09587700918724,3.64848693611807,-7.34835148938321,3.47492153704399e-07,1.61052710615847e-06,6.68980710884233,"KPMAK6_03208","contig00011","8414","9169","-","756",28,46,34,93,61,64,30,23,37,47,50,43,93,111,70,109,108,180
